Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Application ID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source,Resigned,TravelFrequency
37,Voluntary Resignation,Travel_Rarely,370,Research & Development,10,4,Medical,1,19217,142672,4,Male,89,2,1,Laboratory Technician,3,Single,3989,20586,1,Y,Yes,11,3,1,80,0,5,2,3,5,4,1,2,Seek,1,1
37,Voluntary Resignation,Travel_Rarely,370,Research & Development,10,4,Medical,1,19220,142675,4,Male,89,2,1,Laboratory Technician,3,Single,3989,20586,1,Y,Yes,11,3,1,80,0,5,2,3,5,4,1,2,Seek,1,1
37,Voluntary Resignation,Travel_Rarely,370,Research & Development,10,4,Medical,1,19221,142676,4,Male,89,2,1,Laboratory Technician,3,Single,3989,20586,1,Y,Yes,11,3,1,80,0,5,2,3,5,4,1,2,Seek,1,1
37,Voluntary Resignation,Travel_Rarely,1373,Research & Development,2,2,Other,1,20080,143535,4,Female,92,2,1,Laboratory Technician,2,Married,2468,15963,4,Y,No,14,3,2,80,1,9,4,2,6,1,0,5,Seek,1,1
37,Voluntary Resignation,Travel_Rarely,1373,Research & Development,2,2,Life Sciences,1,20082,143537,4,Female,92,2,1,Laboratory Technician,2,Married,2468,15963,1,Y,No,14,3,2,80,1,9,4,2,6,1,0,5,Seek,1,1
37,Voluntary Resignation,Travel_Rarely,1373,Research & Development,2,2,Other,1,20083,143538,4,Female,92,2,1,Laboratory Technician,2,Married,2468,15963,4,Y,No,14,3,2,80,1,9,4,2,6,1,0,5,Seek,1,1
37,Voluntary Resignation,Travel_Rarely,1373,Research & Development,2,2,Life Sciences,1,20084,143539,4,Female,92,2,1,Laboratory Technician,2,Married,2468,15963,1,Y,No,14,3,2,80,1,9,4,2,6,1,0,5,Seek,1,1
37,Voluntary Resignation,Travel_Rarely,1373,Research & Development,2,2,Other,1,20088,143543,4,Female,92,2,1,Laboratory Technician,2,Married,2468,15963,4,Y,No,14,3,2,80,1,9,4,2,6,1,0,5,Seek,1,1
37,Voluntary Resignation,Travel_Rarely,1373,Research & Development,2,2,Life Sciences,1,20090,143545,4,Female,92,2,1,Laboratory Technician,2,Married,2468,15963,1,Y,No,14,3,2,80,1,9,4,2,6,1,0,5,Seek,1,1
37,Voluntary Resignation,Travel_Rarely,1373,Research & Development,2,2,Other,1,20091,143546,4,Female,92,2,1,Laboratory Technician,2,Married,2468,15963,4,Y,No,14,3,2,80,1,9,4,2,6,1,0,5,Seek,1,1
37,Voluntary Resignation,Travel_Rarely,1373,Research & Development,2,2,Life Sciences,1,20092,143547,4,Female,92,2,1,Laboratory Technician,2,Married,2468,15963,1,Y,No,14,3,2,80,1,9,4,2,6,1,0,5,Seek,1,1
37,Voluntary Resignation,Travel_Rarely,370,Research & Development,10,4,Medical,1,20635,144090,4,Male,58,3,2,Manufacturing Director,1,Single,4213,4992,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8,Adzuna,1,1
37,Voluntary Resignation,Travel_Rarely,370,Research & Development,10,4,Medical,1,20638,144093,4,Male,58,3,2,Manufacturing Director,1,Single,4213,4992,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8,Adzuna,1,1
37,Voluntary Resignation,Travel_Rarely,370,Research & Development,10,4,Medical,1,20641,144096,4,Male,58,3,2,Manufacturing Director,1,Single,4213,4992,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8,Adzuna,1,1
37,Voluntary Resignation,Travel_Rarely,370,Research & Development,10,4,Medical,1,20642,144097,4,Male,58,3,2,Manufacturing Director,1,Single,4213,4992,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8,Adzuna,1,1
37,Voluntary Resignation,Travel_Rarely,370,Research & Development,10,4,Medical,1,20643,144098,4,Male,58,3,2,Manufacturing Director,1,Single,4213,4992,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8,Adzuna,1,1
37,Voluntary Resignation,Travel_Rarely,370,Research & Development,10,4,Medical,1,20646,144101,4,Male,58,3,1,Research Scientist,1,Married,2559,7508,1,Y,Yes,13,3,4,80,1,10,3,2,8,2,7,6,Adzuna,1,1
37,Voluntary Resignation,Travel_Rarely,370,Research & Development,10,4,Medical,1,20649,144104,4,Male,72,3,2,Healthcare Representative,4,Single,7756,22266,0,Y,No,17,3,2,80,0,10,4,1,10,3,0,8,Adzuna,1,1
37,Voluntary Resignation,Travel_Rarely,370,Research & Development,10,4,Medical,1,20650,144105,4,Male,58,3,2,Manufacturing Director,1,Single,4213,4992,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8,Adzuna,1,1
37,Current employee,Non-Travel,1040,Research & Development,2,2,Life Sciences,1,226,123681,1,Male,84,4,1,Laboratory Technician,2,Married,2426,16479,5,Y,No,14,3,4,80,1,17,2,4,1,0,0,0,Company Website,0,0
37,Current employee,Travel_Frequently,889,Research & Development,9,3,Medical,1,227,123682,1,Male,84,4,1,Laboratory Technician,2,Married,2426,16479,1,Y,Yes,12,3,3,80,3,4,3,2,4,2,1,2,Company Website,0,2
37,Current employee,Travel_Rarely,558,Sales,2,3,Marketing,1,275,123730,1,Male,31,3,1,Research Scientist,3,Divorced,2911,15170,4,Y,Yes,11,3,3,80,1,17,3,2,3,0,1,0,Seek,0,1
37,Current employee,Travel_Rarely,408,Research & Development,19,2,Life Sciences,1,887,124342,2,Male,73,3,1,Research Scientist,2,Married,3022,10227,4,Y,No,21,3,1,80,0,8,1,3,1,0,0,0,Indeed,0,1
37,Current employee,Travel_Rarely,408,Research & Development,19,2,Medical,1,889,124344,2,Male,73,3,1,Research Scientist,2,Married,3022,10227,3,Y,No,21,3,1,80,0,8,1,3,1,0,0,0,Indeed,0,1
37,Current employee,Travel_Rarely,408,Research & Development,19,2,Life Sciences,1,893,124348,2,Male,73,3,1,Research Scientist,2,Married,3022,10227,4,Y,No,21,4,1,80,0,8,1,3,1,0,0,0,Indeed,0,1
37,Current employee,Travel_Rarely,408,Research & Development,19,2,Medical,1,894,124349,2,Male,73,3,1,Research Scientist,2,Married,3022,10227,3,Y,No,21,4,1,80,0,8,1,3,1,0,0,0,Indeed,0,1
37,Current employee,Travel_Rarely,408,Research & Development,19,2,Life Sciences,1,895,124350,2,Male,73,3,1,Research Scientist,2,Married,3022,10227,4,Y,No,21,3,1,80,0,8,1,3,1,0,0,0,Indeed,0,1
37,Current employee,Travel_Rarely,408,Research & Development,19,2,Medical,1,897,124352,2,Male,73,3,1,Research Scientist,2,Married,3022,10227,3,Y,No,21,3,1,80,0,8,1,3,1,0,0,0,Indeed,0,1
37,Current employee,Travel_Rarely,408,Research & Development,19,2,Life Sciences,1,901,124356,2,Male,73,3,1,Research Scientist,2,Married,3022,10227,4,Y,No,21,4,1,80,0,8,1,3,1,0,0,0,Indeed,0,1
37,Current employee,Travel_Rarely,408,Research & Development,19,2,Medical,1,902,124357,2,Male,73,3,1,Research Scientist,2,Married,3022,10227,3,Y,No,21,4,1,80,0,8,1,3,1,0,0,0,Indeed,0,1
37,Current employee,Travel_Rarely,408,Research & Development,19,2,Life Sciences,1,920,124375,1,Male,40,4,1,Laboratory Technician,4,Married,2269,4892,1,Y,No,19,3,4,80,0,1,2,3,1,0,0,1,Seek,0,1
37,Current employee,Travel_Rarely,408,Research & Development,19,2,Medical,1,922,124377,1,Male,40,4,1,Laboratory Technician,4,Married,2269,4892,1,Y,No,19,3,4,80,0,1,2,3,1,0,0,1,Seek,0,1
37,Current employee,Travel_Rarely,408,Research & Development,19,2,Life Sciences,1,925,124380,1,Male,40,4,1,Laboratory Technician,4,Married,2269,4892,1,Y,No,19,3,4,80,0,1,2,3,1,0,0,1,Seek,0,1
37,Current employee,Travel_Rarely,408,Research & Development,19,2,Medical,1,926,124381,1,Male,40,4,1,Laboratory Technician,4,Married,2269,4892,1,Y,No,19,3,4,80,0,1,2,3,1,0,0,1,Seek,0,1
37,Current employee,Travel_Rarely,408,Research & Development,19,2,Life Sciences,1,928,124383,1,Male,40,4,1,Laboratory Technician,4,Married,2269,4892,1,Y,No,19,3,4,80,0,1,2,3,1,0,0,1,Seek,0,1
37,Current employee,Travel_Rarely,408,Research & Development,19,2,Medical,1,930,124385,1,Male,40,4,1,Laboratory Technician,4,Married,2269,4892,1,Y,No,19,3,4,80,0,1,2,3,1,0,0,1,Seek,0,1
37,Current employee,Travel_Rarely,408,Research & Development,19,2,Life Sciences,1,933,124388,1,Male,72,2,3,Human Resources,1,Married,10482,2326,0,Y,No,14,3,4,80,0,1,2,3,1,0,0,1,Seek,0,1
37,Current employee,Travel_Rarely,408,Research & Development,19,2,Medical,1,934,124389,1,Male,40,4,1,Laboratory Technician,4,Married,2269,4892,1,Y,No,19,3,4,80,0,1,2,3,1,0,0,1,Seek,0,1
37,Current employee,Travel_Rarely,1115,Research & Development,1,4,Life Sciences,1,1016,124471,1,Female,40,3,3,Research Director,4,Single,13458,15146,1,Y,Yes,12,3,3,80,0,15,1,3,15,14,8,12,Seek,0,1
37,Current employee,Travel_Rarely,1115,Research & Development,1,4,Life Sciences,1,1018,124473,1,Female,40,3,3,Research Director,4,Single,13458,15146,1,Y,Yes,12,3,3,80,0,15,1,3,15,14,8,12,Seek,0,1
37,Current employee,Travel_Rarely,1115,Research & Development,1,4,Life Sciences,1,1021,124476,1,Female,40,3,3,Research Director,4,Single,13458,15146,1,Y,Yes,12,3,3,80,0,15,1,3,15,14,8,12,Seek,0,1
37,Current employee,Travel_Rarely,1115,Research & Development,1,4,Life Sciences,1,1022,124477,1,Female,40,3,3,Research Director,4,Single,13458,15146,1,Y,Yes,12,3,3,80,0,15,1,3,15,14,8,12,Seek,0,1
37,Current employee,Travel_Rarely,1115,Research & Development,1,4,Life Sciences,1,1024,124479,1,Female,40,3,3,Research Director,4,Single,13458,15146,1,Y,Yes,12,3,3,80,0,15,1,3,15,14,8,12,Seek,0,1
37,Current employee,Travel_Rarely,1115,Research & Development,1,4,Life Sciences,1,1026,124481,1,Female,40,3,3,Research Director,4,Single,13458,15146,1,Y,Yes,12,3,3,80,0,15,1,3,15,14,8,12,Seek,0,1
37,Current employee,Travel_Rarely,1115,Research & Development,1,4,Life Sciences,1,1029,124484,1,Female,36,3,1,Human Resources,2,Married,2143,25527,0,Y,No,13,3,3,80,0,15,1,3,15,14,8,12,Seek,0,1
37,Current employee,Travel_Rarely,1115,Research & Development,1,4,Life Sciences,1,1030,124485,1,Female,40,3,3,Research Director,4,Single,13458,15146,1,Y,Yes,12,3,3,80,0,15,1,3,15,14,8,12,Seek,0,1
37,Current employee,Travel_Rarely,1115,Research & Development,1,4,Life Sciences,1,1081,124536,1,Male,51,2,2,Manufacturing Director,3,Divorced,5993,2689,1,Y,No,18,4,3,80,1,7,2,4,7,5,0,7,Adzuna,0,1
37,Current employee,Travel_Rarely,1115,Research & Development,1,4,Human Resources,1,1083,124538,1,Male,51,2,2,Manufacturing Director,3,Divorced,5993,2689,1,Y,No,18,3,3,80,1,7,2,4,7,5,0,7,Adzuna,0,1
37,Current employee,Travel_Rarely,1115,Research & Development,1,4,Life Sciences,1,1085,124540,1,Male,51,2,2,Manufacturing Director,3,Divorced,5993,2689,1,Y,No,18,3,3,80,1,7,2,4,7,5,0,7,Adzuna,0,1
37,Current employee,Travel_Rarely,1115,Research & Development,1,4,Human Resources,1,1086,124541,1,Male,51,2,2,Manufacturing Director,3,Divorced,5993,2689,1,Y,No,18,3,3,80,1,7,2,4,7,5,0,7,Adzuna,0,1
37,Current employee,Travel_Rarely,1115,Research & Development,1,4,Life Sciences,1,1089,124544,1,Male,51,2,2,Manufacturing Director,3,Divorced,5993,2689,1,Y,No,18,4,3,80,1,7,2,4,7,5,0,7,Adzuna,0,1
37,Current employee,Travel_Rarely,1115,Research & Development,1,4,Human Resources,1,1091,124546,1,Male,51,2,2,Manufacturing Director,3,Divorced,5993,2689,1,Y,No,18,3,3,80,1,7,2,4,7,5,0,7,Adzuna,0,1
37,Current employee,Travel_Rarely,1115,Research & Development,1,4,Life Sciences,1,1093,124548,1,Male,51,2,2,Manufacturing Director,3,Divorced,5993,2689,1,Y,No,18,3,3,80,1,7,2,4,7,5,0,7,Adzuna,0,1
37,Current employee,Travel_Rarely,1115,Research & Development,1,4,Human Resources,1,1094,124549,1,Male,51,2,2,Manufacturing Director,3,Divorced,5993,2689,1,Y,No,18,3,3,80,1,7,2,4,7,5,0,7,Adzuna,0,1
37,Current employee,Non-Travel,1040,Research & Development,2,2,Life Sciences,1,1302,124757,1,Male,41,3,2,Research Scientist,2,Married,6220,7346,1,Y,No,17,3,2,80,2,10,3,3,10,4,0,9,Recruit.net,0,0
37,Current employee,Non-Travel,1040,Research & Development,2,2,Life Sciences,1,1304,124759,1,Male,41,3,2,Research Scientist,2,Married,6220,7346,2,Y,No,17,4,2,80,2,10,3,3,10,4,0,9,Recruit.net,0,0
37,Current employee,Non-Travel,1040,Research & Development,2,2,Life Sciences,1,1307,124762,1,Male,41,3,2,Research Scientist,2,Married,6220,7346,1,Y,No,17,3,2,80,2,10,3,3,10,4,0,9,Recruit.net,0,0
37,Current employee,Non-Travel,1040,Research & Development,2,2,Life Sciences,1,1308,124763,1,Male,41,3,2,Research Scientist,2,Married,6220,7346,2,Y,No,17,3,2,80,2,10,3,3,10,4,0,9,Recruit.net,0,0
