Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Application ID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source,Resigned,TravelFrequency,MaritalStatusNum,OvertimeFlag,DepartmentCode,EducationFieldCode,GenderCode,JobRoleCode,Over18Code,EmployeeSourceCode,UniqueCount,durCode,Duration At Company
30,Current employee,Travel_Rarely,202,Sales,2,1,Technical Degree,1,21927,145382,4,Female,96,2,2,Sales Executive,1,Married,5380,20328,4,Y,No,16,3,3,80,1,6,3,3,0,0,0,0,Recruit.net,0,1,1,0,0,4,1,7,1,6,1,0-2,0
30,Current employee,Travel_Rarely,202,Sales,2,1,Life Sciences,1,21928,145383,4,Female,96,2,2,Sales Executive,1,Married,5380,20328,4,Y,No,16,3,3,80,1,6,3,3,0,0,0,0,Recruit.net,0,1,1,0,0,0,1,7,1,6,1,0-2,0
30,Current employee,Travel_Rarely,202,Sales,2,1,Technical Degree,1,21930,145385,4,Female,96,2,2,Sales Executive,1,Married,5380,20328,4,Y,No,16,3,3,80,1,6,3,3,0,0,0,0,Indeed,0,1,1,0,0,4,1,7,1,3,1,0-2,0
30,Current employee,Travel_Rarely,202,Sales,2,1,Life Sciences,1,21931,145386,4,Female,96,2,2,Sales Executive,1,Married,5380,20328,4,Y,No,16,3,3,80,1,6,3,3,0,0,0,0,Jora,0,1,1,0,0,0,1,7,1,4,1,0-2,0
30,Current employee,Travel_Rarely,1082,Sales,12,3,Technical Degree,1,21974,145429,4,Female,97,3,4,Manager,4,Married,17875,11761,4,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0,LinkedIn,0,1,1,1,0,4,1,3,1,5,1,0-2,0
30,Current employee,Travel_Rarely,1082,Sales,12,3,Medical,1,21975,145430,4,Female,97,3,4,Manager,4,Married,17875,11761,1,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0,LinkedIn,0,1,1,1,0,3,1,3,1,5,1,0-2,0
30,Current employee,Travel_Rarely,1082,Sales,12,3,Technical Degree,1,21977,145432,4,Female,97,3,4,Manager,4,Married,17875,11761,4,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0,Seek,0,1,1,1,0,4,1,3,1,8,1,0-2,0
30,Current employee,Travel_Rarely,1082,Sales,12,3,Medical,1,21978,145433,4,Female,97,3,4,Manager,4,Married,17875,11761,1,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0,Seek,0,1,1,1,0,3,1,3,1,8,1,0-2,0
30,Current employee,Travel_Rarely,1082,Sales,12,3,Technical Degree,1,21982,145437,4,Female,97,3,4,Manager,4,Married,17875,11761,4,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0,LinkedIn,0,1,1,1,0,4,1,3,1,5,1,0-2,0
30,Current employee,Travel_Rarely,1082,Sales,12,3,Medical,1,21983,145438,4,Female,97,3,4,Manager,4,Married,17875,11761,1,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0,LinkedIn,0,1,1,1,0,3,1,3,1,5,1,0-2,0
30,Current employee,Travel_Rarely,1082,Sales,12,3,Technical Degree,1,21985,145440,4,Female,97,3,4,Manager,4,Married,17875,11761,4,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0,Seek,0,1,1,1,0,4,1,3,1,8,1,0-2,0
30,Current employee,Travel_Rarely,1082,Sales,12,3,Medical,1,21986,145441,4,Female,97,3,4,Manager,4,Married,17875,11761,1,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0,Seek,0,1,1,1,0,3,1,3,1,8,1,0-2,0
30,Current employee,Travel_Rarely,911,Research & Development,1,2,Medical,1,22579,146034,4,Male,34,3,1,Laboratory Technician,2,Married,3748,4077,1,Y,No,13,3,3,80,0,12,6,2,12,8,1,7,Recruit.net,0,1,1,0,2,3,0,2,1,6,1,11-20,4
30,Current employee,Travel_Rarely,911,Research & Development,1,2,Life Sciences,1,22581,146036,4,Male,34,3,1,Laboratory Technician,2,Married,3748,4077,0,Y,No,13,3,3,80,0,12,6,2,12,8,1,7,Recruit.net,0,1,1,0,2,0,0,2,1,6,1,11-20,4
30,Current employee,Travel_Rarely,911,Research & Development,1,2,Medical,1,22583,146038,4,Male,34,3,1,Laboratory Technician,2,Married,3748,4077,1,Y,No,13,3,3,80,0,12,6,2,12,8,1,7,Recruit.net,0,1,1,0,2,3,0,2,1,6,1,11-20,4
30,Current employee,Travel_Rarely,911,Research & Development,1,2,Life Sciences,1,22584,146039,4,Male,34,3,1,Laboratory Technician,2,Married,3748,4077,0,Y,No,13,3,3,80,0,12,6,2,12,8,1,7,Company Website,0,1,1,0,2,0,0,2,1,1,1,11-20,4
30,Current employee,Travel_Rarely,911,Research & Development,1,2,Medical,1,22587,146042,4,Male,34,3,1,Laboratory Technician,2,Married,3748,4077,1,Y,No,13,3,3,80,0,12,6,2,12,8,1,7,Recruit.net,0,1,1,0,2,3,0,2,1,6,1,11-20,4
30,Current employee,Travel_Rarely,911,Research & Development,1,2,Life Sciences,1,22589,146044,4,Male,34,3,1,Laboratory Technician,2,Married,3748,4077,0,Y,No,13,3,3,80,0,12,6,2,12,8,1,7,Recruit.net,0,1,1,0,2,0,0,2,1,6,1,11-20,4
30,Current employee,Travel_Rarely,911,Research & Development,1,2,Medical,1,22591,146046,4,Male,34,3,1,Laboratory Technician,2,Married,3748,4077,1,Y,No,13,3,3,80,0,12,6,2,12,8,1,7,Recruit.net,0,1,1,0,2,3,0,2,1,6,1,11-20,4
30,Current employee,Travel_Rarely,911,Research & Development,1,2,Life Sciences,1,22592,146047,4,Male,34,3,1,Laboratory Technician,2,Married,6118,23300,1,Y,No,13,3,3,80,3,10,2,3,10,9,1,2,Company Website,0,1,1,0,2,0,0,2,1,1,1,6-10,4
30,Current employee,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,22712,146167,4,Male,98,3,1,Research Scientist,4,Married,2782,21412,3,Y,No,22,3,1,80,1,12,3,3,5,3,1,0,Company Website,0,1,1,0,2,4,0,6,1,1,1,3-5,2
30,Current employee,Travel_Rarely,1138,Research & Development,6,3,Marketing,1,22714,146169,4,Male,98,3,1,Research Scientist,4,Married,2782,21412,3,Y,No,22,3,1,80,1,12,3,3,5,3,1,0,Company Website,0,1,1,0,2,2,0,6,1,1,1,3-5,2
30,Current employee,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,22715,146170,4,Male,98,3,1,Research Scientist,4,Married,2782,21412,3,Y,No,22,4,1,80,1,12,3,3,5,3,1,0,Jora,0,1,1,0,2,4,0,6,1,4,1,3-5,2
30,Current employee,Travel_Rarely,1138,Research & Development,6,3,Marketing,1,22716,146171,4,Male,98,3,1,Research Scientist,4,Married,2782,21412,3,Y,No,22,4,1,80,1,12,3,3,5,3,1,0,Indeed,0,1,1,0,2,2,0,6,1,3,1,3-5,2
30,Current employee,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,22720,146175,4,Male,98,3,1,Research Scientist,4,Married,2782,21412,3,Y,No,22,3,1,80,1,12,3,3,5,3,1,0,Company Website,0,1,1,0,2,4,0,6,1,1,1,3-5,2
30,Current employee,Travel_Rarely,1138,Research & Development,6,3,Marketing,1,22722,146177,4,Male,98,3,1,Research Scientist,4,Married,2782,21412,3,Y,No,22,3,1,80,1,12,3,3,5,3,1,0,Company Website,0,1,1,0,2,2,0,6,1,1,1,3-5,2
30,Current employee,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,22723,146178,4,Male,98,3,1,Research Scientist,4,Married,2782,21412,3,Y,No,22,4,1,80,1,12,3,3,5,3,1,0,Jora,0,1,1,0,2,4,0,6,1,4,1,3-5,2
30,Current employee,Travel_Rarely,1138,Research & Development,6,3,Marketing,1,22724,146179,4,Male,98,3,1,Research Scientist,4,Married,2782,21412,3,Y,No,22,4,1,80,1,12,3,3,5,3,1,0,Indeed,0,1,1,0,2,2,0,6,1,3,1,3-5,2
30,Current employee,Non-Travel,990,Research & Development,7,3,Technical Degree,1,22889,146344,4,Female,99,3,3,Sales Executive,4,Married,10422,24032,1,Y,No,19,3,3,80,2,14,3,3,14,10,5,7,Company Website,0,0,1,0,2,4,1,7,1,1,1,11-20,4
30,Current employee,Non-Travel,990,Research & Development,7,3,Marketing,1,22891,146346,4,Female,99,3,3,Sales Executive,4,Married,10422,24032,6,Y,No,19,3,3,80,2,14,3,3,14,10,5,7,Company Website,0,0,1,0,2,2,1,7,1,1,1,11-20,4
30,Current employee,Non-Travel,990,Research & Development,7,3,Technical Degree,1,22892,146347,4,Female,99,3,3,Sales Executive,4,Married,10422,24032,1,Y,No,19,3,3,80,2,14,3,3,14,10,5,7,Indeed,0,0,1,0,2,4,1,7,1,3,1,11-20,4
30,Current employee,Non-Travel,990,Research & Development,7,3,Marketing,1,22893,146348,4,Female,99,3,3,Sales Executive,4,Married,10422,24032,6,Y,No,19,3,3,80,2,14,3,3,14,10,5,7,Company Website,0,0,1,0,2,2,1,7,1,1,1,11-20,4
30,Current employee,Non-Travel,990,Research & Development,7,3,Technical Degree,1,22897,146352,4,Female,99,3,3,Sales Executive,4,Married,10422,24032,1,Y,No,19,3,3,80,2,14,3,3,14,10,5,7,Company Website,0,0,1,0,2,4,1,7,1,1,1,11-20,4
30,Current employee,Non-Travel,990,Research & Development,7,3,Marketing,1,22899,146354,4,Female,99,3,3,Sales Executive,4,Married,10422,24032,6,Y,No,19,3,3,80,2,14,3,3,14,10,5,7,Company Website,0,0,1,0,2,2,1,7,1,1,1,11-20,4
30,Current employee,Non-Travel,990,Research & Development,7,3,Technical Degree,1,22900,146355,4,Female,99,3,3,Sales Executive,4,Married,10422,24032,1,Y,No,19,3,3,80,2,14,3,3,14,10,5,7,Indeed,0,0,1,0,2,4,1,7,1,3,1,11-20,4
30,Current employee,Non-Travel,990,Research & Development,7,3,Marketing,1,22901,146356,4,Female,99,3,3,Sales Executive,4,Married,10422,24032,6,Y,No,19,3,3,80,2,14,3,3,14,10,5,7,Company Website,0,0,1,0,2,2,1,7,1,1,1,11-20,4
30,Current employee,Travel_Rarely,1288,Sales,29,4,Technical Degree,1,23031,146486,4,Female,99,3,2,Manufacturing Director,2,Divorced,5131,9192,7,Y,No,13,3,2,80,3,18,3,3,4,2,0,2,Indeed,0,1,2,0,0,4,1,4,1,3,1,3-5,1
30,Current employee,Travel_Rarely,1288,Sales,29,4,Technical Degree,1,23033,146488,4,Female,99,3,2,Manufacturing Director,2,Divorced,5131,9192,1,Y,No,13,3,2,80,3,18,3,3,4,2,0,2,Indeed,0,1,2,0,0,4,1,4,1,3,1,3-5,1
30,Current employee,Travel_Rarely,1288,Sales,29,4,Technical Degree,1,23034,146489,4,Female,99,3,2,Manufacturing Director,2,Divorced,5131,9192,7,Y,No,13,3,2,80,3,18,3,3,4,2,0,2,LinkedIn,0,1,2,0,0,4,1,4,1,5,1,3-5,1
30,Current employee,Travel_Rarely,1288,Sales,29,4,Technical Degree,1,23035,146490,4,Female,99,3,2,Manufacturing Director,2,Divorced,5131,9192,1,Y,No,13,3,2,80,3,18,3,3,4,2,0,2,LinkedIn,0,1,2,0,0,4,1,4,1,5,1,3-5,1
30,Current employee,Travel_Rarely,1288,Sales,29,4,Technical Degree,1,23039,146494,4,Female,99,3,2,Manufacturing Director,2,Divorced,5131,9192,7,Y,No,13,3,2,80,3,18,3,3,4,2,0,2,Indeed,0,1,2,0,0,4,1,4,1,3,1,3-5,1
30,Current employee,Travel_Rarely,1288,Sales,29,4,Technical Degree,1,23041,146496,4,Female,99,3,2,Manufacturing Director,2,Divorced,5131,9192,1,Y,No,13,3,2,80,3,18,3,3,4,2,0,2,Indeed,0,1,2,0,0,4,1,4,1,3,1,3-5,1
30,Current employee,Travel_Rarely,1288,Sales,29,4,Technical Degree,1,23042,146497,4,Female,99,3,2,Manufacturing Director,2,Divorced,5131,9192,7,Y,No,13,3,2,80,3,18,3,3,4,2,0,2,LinkedIn,0,1,2,0,0,4,1,4,1,5,1,3-5,1
30,Current employee,Travel_Rarely,1288,Sales,29,4,Technical Degree,1,23043,146498,4,Female,99,3,2,Manufacturing Director,2,Divorced,5131,9192,1,Y,No,13,3,2,80,3,18,3,3,4,2,0,2,LinkedIn,0,1,2,0,0,4,1,4,1,5,1,3-5,1
30,Current employee,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,1,23187,146642,4,Female,100,3,3,Human Resources,4,Single,8837,16642,1,Y,Yes,16,3,3,80,0,9,2,3,9,0,1,7,Company Website,0,2,0,1,2,4,1,1,1,1,1,6-10,4
30,Current employee,Travel_Frequently,1312,Research & Development,2,4,Life Sciences,1,23188,146643,4,Female,100,3,3,Human Resources,4,Single,8837,16642,0,Y,Yes,16,3,3,80,0,9,2,3,9,0,1,7,Company Website,0,2,0,1,2,0,1,1,1,1,1,6-10,4
30,Current employee,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,1,23190,146645,4,Female,100,3,3,Human Resources,4,Single,8837,16642,1,Y,Yes,16,3,3,80,0,9,2,3,9,0,1,7,Jora,0,2,0,1,2,4,1,1,1,4,1,6-10,4
30,Current employee,Travel_Frequently,1312,Research & Development,2,4,Life Sciences,1,23191,146646,4,Female,100,3,3,Human Resources,4,Single,8837,16642,0,Y,Yes,16,3,3,80,0,9,2,3,9,0,1,7,Recruit.net,0,2,0,1,2,0,1,1,1,6,1,6-10,4
30,Current employee,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,1,23195,146650,4,Female,100,3,3,Human Resources,4,Single,8837,16642,1,Y,Yes,16,3,3,80,0,9,2,3,9,0,1,7,Company Website,0,2,0,1,2,4,1,1,1,1,1,6-10,4
30,Current employee,Travel_Frequently,1312,Research & Development,2,4,Life Sciences,1,23196,146651,4,Female,100,3,3,Human Resources,4,Single,8837,16642,0,Y,Yes,16,3,3,80,0,9,2,3,9,0,1,7,Company Website,0,2,0,1,2,0,1,1,1,1,1,6-10,4
30,Current employee,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,1,23198,146653,4,Female,100,3,3,Human Resources,4,Single,8837,16642,1,Y,Yes,16,3,3,80,0,9,2,3,9,0,1,7,Jora,0,2,0,1,2,4,1,1,1,4,1,6-10,4
30,Current employee,Travel_Frequently,1312,Research & Development,2,4,Life Sciences,1,23199,146654,4,Female,100,3,3,Human Resources,4,Single,8837,16642,0,Y,Yes,16,3,3,80,0,9,2,3,9,0,1,7,Recruit.net,0,2,0,1,2,0,1,1,1,6,1,6-10,4
31,Voluntary Resignation,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,1,133,123588,3,Female,81,4,1,Laboratory Technician,1,Married,2670,9964,9,Y,No,21,3,3,80,1,10,3,2,5,4,0,1,Indeed,1,2,1,0,2,0,1,2,1,3,1,3-5,2
31,Voluntary Resignation,Travel_Frequently,523,Research & Development,2,3,Life Sciences,1,156,123611,4,Male,67,3,1,Laboratory Technician,3,Divorced,2693,13335,1,Y,Yes,14,3,4,80,0,0,3,3,0,0,0,0,Jora,1,2,2,1,2,0,0,2,1,4,1,0-2,0
31,Voluntary Resignation,Travel_Rarely,1365,Sales,13,4,Medical,1,176,123631,4,Male,44,2,3,Manufacturing Director,3,Single,9526,8787,2,Y,No,17,3,3,80,0,9,2,1,3,1,1,2,Seek,1,1,0,0,0,3,0,4,1,8,1,3-5,1
31,Voluntary Resignation,Travel_Rarely,359,Human Resources,18,5,Human Resources,1,454,123909,1,Male,38,2,1,Sales Representative,1,Single,3407,6986,7,Y,No,23,3,2,80,0,10,4,3,5,3,0,3,Company Website,1,1,0,0,1,1,0,8,1,1,1,3-5,2
31,Voluntary Resignation,Travel_Rarely,359,Human Resources,18,5,Medical,1,456,123911,1,Male,38,2,1,Sales Representative,1,Single,3407,6986,9,Y,No,23,3,2,80,0,10,4,3,5,3,0,3,Company Website,1,1,0,0,1,3,0,8,1,1,1,3-5,2
31,Voluntary Resignation,Travel_Rarely,359,Human Resources,18,5,Human Resources,1,457,123912,1,Male,38,2,1,Sales Representative,1,Single,3407,6986,7,Y,No,23,4,2,80,0,10,4,3,5,3,0,3,Company Website,1,1,0,0,1,1,0,8,1,1,1,3-5,2
31,Voluntary Resignation,Travel_Rarely,359,Human Resources,18,5,Medical,1,458,123913,1,Male,38,2,1,Sales Representative,1,Single,3407,6986,9,Y,No,23,4,2,80,0,10,4,3,5,3,0,3,Company Website,1,1,0,0,1,3,0,8,1,1,1,3-5,2
31,Voluntary Resignation,Travel_Rarely,359,Human Resources,18,5,Human Resources,1,464,123919,1,Male,38,2,1,Sales Representative,1,Single,3407,6986,7,Y,No,23,3,2,80,0,10,4,3,5,3,0,3,Company Website,1,1,0,0,1,1,0,8,1,1,1,3-5,2
31,Voluntary Resignation,Travel_Rarely,359,Human Resources,18,5,Medical,1,466,123921,1,Male,38,2,1,Sales Representative,1,Single,3407,6986,9,Y,No,23,3,2,80,0,10,4,3,5,3,0,3,Company Website,1,1,0,0,1,3,0,8,1,1,1,3-5,2
31,Voluntary Resignation,Travel_Rarely,359,Human Resources,18,5,Human Resources,1,467,123922,1,Male,38,2,1,Sales Representative,1,Single,3407,6986,7,Y,No,23,4,2,80,0,10,4,3,5,3,0,3,Company Website,1,1,0,0,1,1,0,8,1,1,1,3-5,2
31,Voluntary Resignation,Travel_Rarely,359,Human Resources,18,5,Medical,1,468,123923,1,Male,38,2,1,Sales Representative,1,Single,3407,6986,9,Y,No,23,4,2,80,0,10,4,3,5,3,0,3,Company Website,1,1,0,0,1,3,0,8,1,1,1,3-5,2
31,Voluntary Resignation,Travel_Rarely,249,Sales,6,4,Life Sciences,1,1466,124921,1,Male,41,3,2,Manufacturing Director,2,Married,4325,17736,1,Y,No,15,3,3,80,0,5,2,3,5,2,1,3,GlassDoor,1,1,1,0,0,0,0,4,1,2,1,3-5,2
31,Voluntary Resignation,Travel_Rarely,249,Sales,6,4,Marketing,1,1468,124923,1,Male,41,3,2,Manufacturing Director,2,Married,4325,17736,1,Y,No,15,3,3,80,0,5,2,3,5,2,1,3,GlassDoor,1,1,1,0,0,2,0,4,1,2,1,3-5,2
31,Voluntary Resignation,Travel_Rarely,249,Sales,6,4,Life Sciences,1,1469,124924,1,Male,41,3,2,Manufacturing Director,2,Married,4325,17736,1,Y,No,15,3,3,80,0,5,2,3,5,2,1,3,GlassDoor,1,1,1,0,0,0,0,4,1,2,1,3-5,2
31,Voluntary Resignation,Travel_Rarely,249,Sales,6,4,Marketing,1,1470,124925,1,Male,41,3,2,Manufacturing Director,2,Married,4325,17736,1,Y,No,15,3,3,80,0,5,2,3,5,2,1,3,GlassDoor,1,1,1,0,0,2,0,4,1,2,1,3-5,2
31,Voluntary Resignation,Travel_Rarely,249,Sales,6,4,Life Sciences,1,1473,124928,1,Male,41,3,2,Manufacturing Director,2,Married,4325,17736,1,Y,No,15,3,3,80,0,5,2,3,5,2,1,3,GlassDoor,1,1,1,0,0,0,0,4,1,2,1,3-5,2
31,Voluntary Resignation,Travel_Rarely,249,Sales,6,4,Marketing,1,1475,124930,1,Male,41,3,2,Manufacturing Director,2,Married,4325,17736,1,Y,No,15,3,3,80,0,5,2,3,5,2,1,3,GlassDoor,1,1,1,0,0,2,0,4,1,2,1,3-5,2
31,Voluntary Resignation,Travel_Rarely,249,Sales,6,4,Life Sciences,1,1476,124931,1,Male,41,3,2,Manufacturing Director,2,Married,4325,17736,1,Y,No,15,3,3,80,0,5,2,3,5,2,1,3,GlassDoor,1,1,1,0,0,0,0,4,1,2,1,3-5,2
31,Voluntary Resignation,Travel_Rarely,249,Sales,6,4,Marketing,1,1477,124932,1,Male,41,3,2,Manufacturing Director,2,Married,4325,17736,1,Y,No,15,3,3,80,0,5,2,3,5,2,1,3,GlassDoor,1,1,1,0,0,2,0,4,1,2,1,3-5,2
31,Voluntary Resignation,Travel_Rarely,249,Sales,6,4,Life Sciences,1,2080,125535,2,Male,76,1,2,Sales Executive,3,Married,6172,20739,4,Y,Yes,18,3,2,80,0,12,3,2,7,7,7,7,Seek,1,1,1,1,0,0,0,7,1,8,1,6-10,3
31,Voluntary Resignation,Travel_Rarely,249,Sales,6,4,Marketing,1,2083,125538,2,Male,76,1,2,Sales Executive,3,Married,6172,20739,5,Y,Yes,18,3,2,80,0,12,3,2,7,7,7,7,Seek,1,1,1,1,0,2,0,7,1,8,1,6-10,3
31,Voluntary Resignation,Travel_Rarely,249,Sales,6,4,Life Sciences,1,2084,125539,2,Male,76,1,2,Sales Executive,3,Married,6172,20739,4,Y,Yes,18,3,2,80,0,12,3,2,7,7,7,7,Seek,1,1,1,1,0,0,0,7,1,8,1,6-10,3
31,Voluntary Resignation,Travel_Rarely,249,Sales,6,4,Marketing,1,2085,125540,2,Male,76,1,2,Sales Executive,3,Married,6172,20739,5,Y,Yes,18,3,2,80,0,12,3,2,7,7,7,7,Seek,1,1,1,1,0,2,0,7,1,8,1,6-10,3
31,Voluntary Resignation,Travel_Rarely,249,Sales,6,4,Life Sciences,1,2088,125543,2,Male,76,1,2,Sales Executive,3,Married,6172,20739,4,Y,Yes,18,3,2,80,0,12,3,2,7,7,7,7,Seek,1,1,1,1,0,0,0,7,1,8,1,6-10,3
31,Voluntary Resignation,Travel_Rarely,249,Sales,6,4,Marketing,1,2091,125546,2,Male,76,1,2,Sales Executive,3,Married,6172,20739,5,Y,Yes,18,3,2,80,0,12,3,2,7,7,7,7,Seek,1,1,1,1,0,2,0,7,1,8,1,6-10,3
31,Voluntary Resignation,Travel_Rarely,249,Sales,6,4,Life Sciences,1,2092,125547,2,Male,76,1,2,Sales Executive,3,Married,6172,20739,4,Y,Yes,18,3,2,80,0,12,3,2,7,7,7,7,Seek,1,1,1,1,0,0,0,7,1,8,1,6-10,3
31,Voluntary Resignation,Travel_Rarely,249,Sales,6,4,Marketing,1,2093,125548,2,Male,76,1,2,Sales Executive,3,Married,6172,20739,5,Y,Yes,18,3,2,80,0,12,3,2,7,7,7,7,Seek,1,1,1,1,0,2,0,7,1,8,1,6-10,3
31,Voluntary Resignation,Travel_Frequently,534,Research & Development,20,3,Life Sciences,1,3380,126835,1,Male,46,4,1,Research Scientist,2,Divorced,2328,12392,1,Y,Yes,16,3,1,80,1,4,2,2,4,2,2,2,Company Website,1,2,2,1,2,0,0,6,1,1,1,3-5,1
31,Voluntary Resignation,Travel_Frequently,534,Research & Development,20,3,Medical,1,3382,126837,1,Male,46,4,1,Research Scientist,2,Divorced,2328,12392,3,Y,Yes,16,3,1,80,1,4,2,2,4,2,2,2,Company Website,1,2,2,1,2,3,0,6,1,1,1,3-5,1
31,Voluntary Resignation,Travel_Frequently,534,Research & Development,20,3,Life Sciences,1,3385,126840,1,Male,46,4,1,Research Scientist,2,Divorced,2328,12392,1,Y,Yes,16,3,1,80,1,4,2,2,4,2,2,2,Company Website,1,2,2,1,2,0,0,6,1,1,1,3-5,1
31,Voluntary Resignation,Travel_Frequently,534,Research & Development,20,3,Medical,1,3386,126841,1,Male,46,4,1,Research Scientist,2,Divorced,2328,12392,3,Y,Yes,16,3,1,80,1,4,2,2,4,2,2,2,Company Website,1,2,2,1,2,3,0,6,1,1,1,3-5,1
31,Voluntary Resignation,Travel_Frequently,534,Research & Development,20,3,Life Sciences,1,3388,126843,1,Male,46,4,1,Research Scientist,2,Divorced,2328,12392,1,Y,Yes,16,3,1,80,1,4,2,2,4,2,2,2,Company Website,1,2,2,1,2,0,0,6,1,1,1,3-5,1
31,Voluntary Resignation,Travel_Frequently,534,Research & Development,20,3,Medical,1,3390,126845,1,Male,46,4,1,Research Scientist,2,Divorced,2328,12392,3,Y,Yes,16,3,1,80,1,4,2,2,4,2,2,2,Company Website,1,2,2,1,2,3,0,6,1,1,1,3-5,1
31,Voluntary Resignation,Travel_Frequently,534,Research & Development,20,3,Life Sciences,1,3393,126848,1,Male,46,4,1,Research Scientist,2,Divorced,2328,12392,1,Y,Yes,16,3,1,80,1,4,2,2,4,2,2,2,Company Website,1,2,2,1,2,0,0,6,1,1,1,3-5,1
31,Voluntary Resignation,Travel_Frequently,534,Research & Development,20,3,Medical,1,3394,126849,1,Male,46,4,1,Research Scientist,2,Divorced,2328,12392,3,Y,Yes,16,3,1,80,1,4,2,2,4,2,2,2,Company Website,1,2,2,1,2,3,0,6,1,1,1,3-5,1
31,Voluntary Resignation,Travel_Frequently,307,Research & Development,29,2,Medical,1,4228,127683,3,Male,71,2,1,Laboratory Technician,2,Single,3479,11652,0,Y,No,11,3,2,80,0,6,2,4,5,4,1,4,Referral,1,2,0,0,2,3,0,2,1,7,1,3-5,2
31,Voluntary Resignation,Travel_Frequently,307,Research & Development,29,2,Technical Degree,1,4231,127686,3,Male,71,2,1,Laboratory Technician,2,Single,3479,11652,1,Y,No,11,3,2,80,0,6,2,4,5,4,1,4,Referral,1,2,0,0,2,4,0,2,1,7,1,3-5,2
31,Voluntary Resignation,Travel_Frequently,307,Research & Development,29,2,Medical,1,4232,127687,3,Male,71,2,1,Laboratory Technician,2,Single,3479,11652,0,Y,No,11,3,2,80,0,6,2,4,5,4,1,4,Referral,1,2,0,0,2,3,0,2,1,7,1,3-5,2
31,Voluntary Resignation,Travel_Frequently,307,Research & Development,29,2,Technical Degree,1,4233,127688,3,Male,71,2,1,Laboratory Technician,2,Single,3479,11652,1,Y,No,11,3,2,80,0,6,2,4,5,4,1,4,Referral,1,2,0,0,2,4,0,2,1,7,1,3-5,2
31,Voluntary Resignation,Travel_Frequently,307,Research & Development,29,2,Medical,1,4236,127691,3,Male,71,2,1,Laboratory Technician,2,Single,3479,11652,0,Y,No,11,3,2,80,0,6,2,4,5,4,1,4,Referral,1,2,0,0,2,3,0,2,1,7,1,3-5,2
31,Voluntary Resignation,Travel_Frequently,307,Research & Development,29,2,Technical Degree,1,4239,127694,3,Male,71,2,1,Laboratory Technician,2,Single,3479,11652,1,Y,No,11,3,2,80,0,6,2,4,5,4,1,4,Referral,1,2,0,0,2,4,0,2,1,7,1,3-5,2
31,Voluntary Resignation,Travel_Frequently,307,Research & Development,29,2,Medical,1,4240,127695,3,Male,71,2,1,Laboratory Technician,2,Single,3479,11652,0,Y,No,11,3,2,80,0,6,2,4,5,4,1,4,Referral,1,2,0,0,2,3,0,2,1,7,1,3-5,2
31,Voluntary Resignation,Travel_Frequently,307,Research & Development,29,2,Technical Degree,1,4241,127696,3,Male,71,2,1,Laboratory Technician,2,Single,3479,11652,1,Y,No,11,3,2,80,0,6,2,4,5,4,1,4,Referral,1,2,0,0,2,4,0,2,1,7,1,3-5,2
31,Voluntary Resignation,Travel_Frequently,1060,Sales,1,3,Life Sciences,1,6762,130217,2,Male,56,3,1,Laboratory Technician,4,Married,2097,16734,4,Y,No,15,3,3,80,1,9,3,1,5,3,1,4,Indeed,1,2,1,0,0,0,0,2,1,3,1,3-5,2
31,Voluntary Resignation,Travel_Frequently,1060,Sales,1,3,Life Sciences,1,6763,130218,2,Male,56,3,1,Laboratory Technician,4,Married,2097,16734,1,Y,No,15,4,3,80,1,9,3,1,5,3,1,4,Indeed,1,2,1,0,0,0,0,2,1,3,1,3-5,2
31,Voluntary Resignation,Travel_Frequently,1060,Sales,1,3,Life Sciences,1,6767,130222,2,Male,56,3,1,Laboratory Technician,4,Married,2097,16734,4,Y,No,15,3,3,80,1,9,3,1,5,3,1,4,Indeed,1,2,1,0,0,0,0,2,1,3,1,3-5,2
